Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
2019/01/01 23:00:00,198.96643218497445,0.0,271.9128739206137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.96643218497445,198.96643218497445,0.0,221.0738135388605,0.0,198.96643218497445,221.0738135388605,0.0,185.223,185.223,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 00:00:00,150.37467908859216,0.0,26.47253383795762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.37467908859216,150.37467908859216,0.0,167.0829767651024,0.0,150.37467908859216,167.0829767651024,0.0,191.296,191.296,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 01:00:00,199.24844621680597,0.0,560.84761080604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.24844621680597,199.24844621680597,0.0,221.38716246311773,0.0,199.24844621680597,221.38716246311773,0.0,188.811,188.811,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 02:00:00,148.45720104156848,0.0,6.845633174423688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.45720104156848,148.45720104156848,0.0,164.95244560174277,0.0,148.45720104156848,164.95244560174277,0.0,187.061,187.061,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 03:00:00,201.95063101887948,0.0,1365.3116179258527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.95063101887948,201.95063101887948,0.0,224.38959002097718,0.0,201.95063101887948,224.38959002097718,0.0,187.643,187.643,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 04:00:00,148.45720104156848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.45720104156848,148.45720104156848,0.0,164.95244560174277,0.0,148.45720104156848,164.95244560174277,0.0,197.097,197.097,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 05:00:00,206.8870561084887,0.0,1374.0873866440795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.8870561084887,206.8870561084887,0.0,229.87450678720967,0.0,206.8870561084887,229.87450678720967,0.0,183.197,183.197,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 06:00:00,208.3701134423125,0.0,367.49725638442027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.3701134423125,208.3701134423125,0.0,231.5223482692361,0.0,208.3701134423125,231.5223482692361,0.0,261.572,261.572,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 07:00:00,249.22240566463415,0.0,2400.187881003592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.22240566463415,249.22240566463415,0.0,276.9137840718157,0.0,249.22240566463415,276.9137840718157,0.0,209.258,209.258,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 08:00:00,276.2072707267373,0.0,3364.6576044857475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.2072707267373,276.2072707267373,0.0,306.8969674741526,0.0,276.2072707267373,306.8969674741526,0.0,276.484,276.484,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 09:00:00,525.0381322496366,0.0,2604.053656118601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.0381322496366,525.0381322496366,0.0,583.3757024995963,0.0,525.0381322496366,583.3757024995963,137.851,525.432,387.581,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,137.851,0.0,137.851,0.0,0.0,0.0,0.0,0.0
2019/01/02 10:00:00,524.8152398375371,0.0,2277.079805727321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.8152398375371,524.8152398375371,0.0,583.1280442639301,0.0,524.8152398375371,583.1280442639301,361.94,525.433,163.493,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,361.94,0.0,361.94,0.0,0.0,0.0,0.0,0.0
2019/01/02 11:00:00,524.6974680077901,0.0,2108.01180570187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.6974680077901,524.6974680077901,0.0,582.9971866753224,0.0,524.6974680077901,582.9971866753224,520.044,525.341,5.29691,0.0,0.0,0.0,0.199999946586632,0.0,0.0,0.0,0.0,520.044,0.0,520.044,0.0,0.0,0.0,0.0,0.0
2019/01/02 12:00:00,544.1054161908288,0.0,1808.832339808677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544.1054161908288,544.1054161908288,0.0,604.5615735453654,0.0,544.1054161908288,604.5615735453654,610.333,544.76,0.0,0.0,0.0,0.0,0.366004421024463,0.0,0.0,0.0,0.0,610.333,65.5733,544.76,0.0,0.0,0.0,0.0,0.0
2019/01/02 13:00:00,519.7140476086194,0.0,1918.4850426099638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.7140476086194,519.7140476086194,0.0,577.460052898466,0.0,519.7140476086194,577.460052898466,649.141,520.454,0.0,0.0,0.0,0.0,0.691785905333886,0.0,0.0,0.0,0.0,649.141,128.687,520.454,0.0,0.0,0.0,0.0,0.0
2019/01/02 14:00:00,524.5027236058492,0.0,1787.3456512763507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.5027236058492,524.5027236058492,0.0,582.780804006499,0.0,524.5027236058492,582.780804006499,590.472,525.224,0.0,0.0,0.0,0.0,0.856969416306727,0.0,0.0,0.0,0.0,590.472,65.2479,525.224,0.0,0.0,0.0,0.0,0.0
2019/01/02 15:00:00,524.408851555076,0.0,1517.8969467585712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.408851555076,524.408851555076,0.0,582.6765017278623,0.0,524.408851555076,582.6765017278623,288.376,525.13,236.754,0.0,0.0,0.0,0.856969416306727,0.0,0.0,0.0,0.0,288.376,0.0,288.376,0.0,0.0,0.0,0.0,0.0
2019/01/02 16:00:00,524.3984046351293,0.0,1488.5467520949367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.3984046351293,524.3984046351293,0.0,582.6648940390326,0.0,524.3984046351293,582.6648940390326,259.761,525.065,265.304,0.0,0.0,0.0,0.856969416306727,0.0,0.0,0.0,0.0,259.761,0.0,259.761,0.0,0.0,0.0,0.0,0.0
2019/01/02 17:00:00,552.0461182019584,0.0,1588.0554757987722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0461182019584,552.0461182019584,0.0,613.3845757799537,0.0,552.0461182019584,613.3845757799537,47.6925,552.739,492.025,0.0,13.0217,0.0,0.820279773879848,0.0,0.0,0.0,0.0,47.6925,0.0,47.6925,0.0,0.0,0.0,0.0,0.0
2019/01/02 18:00:00,342.71452411472353,0.0,2051.304822755576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.71452411472353,342.71452411472353,0.0,380.7939156830261,0.0,342.71452411472353,380.7939156830261,0.0,343.531,343.531,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 19:00:00,319.70740269338927,0.0,1404.6003656018431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.70740269338927,319.70740269338927,0.0,355.2304474370992,0.0,319.70740269338927,355.2304474370992,0.0,326.93,326.93,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 20:00:00,231.75884361137133,0.0,54.351022102707276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.75884361137133,231.75884361137133,0.0,257.50982623485703,0.0,231.75884361137133,257.50982623485703,0.0,231.759,231.759,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 21:00:00,301.68122383079907,0.0,2053.6176828287566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.68122383079907,301.68122383079907,0.0,335.20135981199894,0.0,301.68122383079907,335.20135981199894,0.0,309.215,309.215,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 22:00:00,227.87810538232546,0.0,176.3061137535932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.87810538232546,227.87810538232546,0.0,253.1978948692505,0.0,227.87810538232546,253.1978948692505,0.0,202.689,202.689,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 23:00:00,185.2226192865946,0.0,112.50159069585209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.2226192865946,185.2226192865946,0.0,205.80291031843845,0.0,185.2226192865946,205.80291031843845,0.0,199.851,199.851,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 00:00:00,191.29630004589424,0.0,218.30234476047798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.29630004589424,191.29630004589424,0.0,212.55144449543803,0.0,191.29630004589424,212.55144449543803,0.0,150.375,150.375,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 01:00:00,188.81113873681676,0.0,568.5806977972557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.81113873681676,188.81113873681676,0.0,209.7901541520186,0.0,188.81113873681676,209.7901541520186,0.0,203.399,203.399,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 02:00:00,187.06083505193897,0.0,440.34034038608604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.06083505193897,187.06083505193897,0.0,207.84537227993218,0.0,187.06083505193897,207.84537227993218,0.0,148.457,148.457,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 03:00:00,187.64341517245498,0.0,390.3413989048669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.64341517245498,187.64341517245498,0.0,208.49268352494997,0.0,187.64341517245498,208.49268352494997,0.0,207.116,207.116,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 04:00:00,197.09675413166178,0.0,789.0718617931263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.09675413166178,197.09675413166178,0.0,218.9963934796242,0.0,197.09675413166178,218.9963934796242,0.0,148.457,148.457,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 05:00:00,183.19707163116672,0.0,954.5193278625665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.19707163116672,183.19707163116672,0.0,203.55230181240745,0.0,183.19707163116672,203.55230181240745,0.0,205.573,205.573,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 06:00:00,261.5717544994111,0.0,2177.614510090421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.5717544994111,261.5717544994111,0.0,290.63528277712345,0.0,261.5717544994111,290.63528277712345,0.0,231.212,231.212,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 07:00:00,209.25814594305984,0.0,986.4491185411025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.25814594305984,209.25814594305984,0.0,232.50905104784425,0.0,209.25814594305984,232.50905104784425,0.0,240.348,240.348,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 08:00:00,276.4842729340233,0.0,3713.4269595931128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.4842729340233,276.4842729340233,0.0,307.2047477044703,0.0,276.4842729340233,307.2047477044703,0.0,277.765,277.765,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/03 09:00:00,525.4319478689093,0.0,3118.5512459353804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.4319478689093,525.4319478689093,0.0,583.8132754098992,0.0,525.4319478689093,583.8132754098992,104.662,526.384,421.722,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,104.662,0.0,104.662,0.0,0.0,0.0,0.0,0.0
2019/01/03 10:00:00,525.4333339406538,0.0,3114.310642925223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.4333339406538,525.4333339406538,0.0,583.8148154896154,0.0,525.4333339406538,583.8148154896154,103.356,525.766,422.41,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,103.356,0.0,103.356,0.0,0.0,0.0,0.0,0.0
2019/01/03 11:00:00,525.341194334987,0.0,2956.622826603488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.341194334987,525.341194334987,0.0,583.7124381499856,0.0,525.341194334987,583.7124381499856,94.7317,525.474,430.742,0.0,0.0,0.0,0.820279773879848,0.0,0.0,0.0,0.0,94.7317,0.0,94.7317,0.0,0.0,0.0,0.0,0.0
