Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/07/12 03:00:00,3373.0692580773616,0.0,3789.9589353779006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3373.0692580773616,3373.0692580773616,0.0,3747.8547311970683,0.0,3373.0692580773616,3747.8547311970683
2019/07/12 04:00:00,4931.788255409085,0.0,6958.340160104687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4931.788255409085,4931.788255409085,0.0,5479.764728232318,0.0,4931.788255409085,5479.764728232318
2019/07/12 05:00:00,5453.334192938333,0.0,7898.0083583889345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5453.334192938333,5453.334192938333,0.0,6059.260214375925,0.0,5453.334192938333,6059.260214375925
2019/07/12 06:00:00,9564.34348519449,0.0,28265.223287948545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9564.34348519449,9564.34348519449,0.0,10627.048316882765,0.0,9564.34348519449,10627.048316882765
2019/07/12 07:00:00,11026.638180927614,0.0,30809.973480984667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11026.638180927614,11026.638180927614,0.0,12251.820201030681,0.0,11026.638180927614,12251.820201030681
2019/07/12 08:00:00,12515.850189972183,0.0,31995.61802280414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12515.850189972183,12515.850189972183,0.0,13906.500211080207,0.0,12515.850189972183,13906.500211080207
2019/07/12 09:00:00,13482.47625533847,0.0,33592.12988195306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13482.47625533847,13482.47625533847,0.0,14980.529172598297,0.0,13482.47625533847,14980.529172598297
2019/07/12 10:00:00,15313.285541820886,0.0,38967.48331266578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15313.285541820886,15313.285541820886,0.0,17014.761713134314,0.0,15313.285541820886,17014.761713134314
2019/07/12 11:00:00,15993.710629414854,0.0,37327.923539456126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15993.710629414854,15993.710629414854,0.0,17770.789588238727,0.0,15993.710629414854,17770.789588238727
2019/07/12 12:00:00,15485.023085059243,0.0,35411.83477377785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15485.023085059243,15485.023085059243,0.0,17205.58120562138,0.0,15485.023085059243,17205.58120562138
2019/07/12 13:00:00,15501.848978475704,0.0,32928.81242760919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15501.848978475704,15501.848978475704,0.0,17224.27664275078,0.0,15501.848978475704,17224.27664275078
2019/07/12 14:00:00,14927.40778009894,0.0,33927.66405755561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14927.40778009894,14927.40778009894,0.0,16586.00864455438,0.0,14927.40778009894,16586.00864455438
2019/07/12 15:00:00,14876.7005191421,0.0,36102.42948294674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14876.7005191421,14876.7005191421,0.0,16529.667243491218,0.0,14876.7005191421,16529.667243491218
2019/07/12 16:00:00,15414.704948394383,0.0,36776.41826859954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15414.704948394383,15414.704948394383,0.0,17127.449942660427,0.0,15414.704948394383,17127.449942660427
2019/07/12 17:00:00,15452.541894289894,0.0,35053.03129415696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15452.541894289894,15452.541894289894,0.0,17169.490993655436,0.0,15452.541894289894,17169.490993655436
2019/07/12 18:00:00,14471.522928171598,0.0,34517.631451824105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14471.522928171598,14471.522928171598,0.0,16079.46992019066,0.0,14471.522928171598,16079.46992019066
2019/07/12 19:00:00,14208.019554345103,0.0,33245.98706682973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14208.019554345103,14208.019554345103,0.0,15786.688393716784,0.0,14208.019554345103,15786.688393716784
2019/07/12 20:00:00,13297.29185527578,0.0,30250.23366271128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13297.29185527578,13297.29185527578,0.0,14774.7687280842,0.0,13297.29185527578,14774.7687280842
2019/07/12 21:00:00,12899.783897971362,0.0,31682.28812879092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12899.783897971362,12899.783897971362,0.0,14333.093219968177,0.0,12899.783897971362,14333.093219968177
2019/07/12 22:00:00,10651.377271699364,0.0,28272.292737726108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10651.377271699364,10651.377271699364,0.0,11834.863635221516,0.0,10651.377271699364,11834.863635221516
2019/07/12 23:00:00,7682.520787653127,0.0,23143.18226680946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7682.520787653127,7682.520787653127,0.0,8536.134208503474,0.0,7682.520787653127,8536.134208503474
2019/07/13 00:00:00,4951.002458004587,0.0,17275.949205263874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4951.002458004587,4951.002458004587,0.0,5501.113842227319,0.0,4951.002458004587,5501.113842227319
2019/07/13 01:00:00,3482.4238940088853,0.0,3437.637330896771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482.4238940088853,3482.4238940088853,0.0,3869.3598822320946,0.0,3482.4238940088853,3869.3598822320946
2019/07/13 02:00:00,4161.271421581719,0.0,5594.348078929507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4161.271421581719,4161.271421581719,0.0,4623.634912868578,0.0,4161.271421581719,4623.634912868578
2019/07/13 03:00:00,3241.016084879971,0.0,3869.980143992496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3241.016084879971,3241.016084879971,0.0,3601.128983199967,0.0,3241.016084879971,3601.128983199967
2019/07/13 04:00:00,4509.01069032305,0.0,6860.370511000802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4509.01069032305,4509.01069032305,0.0,5010.011878136722,0.0,4509.01069032305,5010.011878136722
2019/07/13 05:00:00,4578.221035149226,0.0,7781.455484390006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4578.221035149226,4578.221035149226,0.0,5086.912261276917,0.0,4578.221035149226,5086.912261276917
2019/07/13 06:00:00,8125.106142099715,0.0,24684.92681949116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8125.106142099715,8125.106142099715,0.0,9027.895713444128,0.0,8125.106142099715,9027.895713444128
2019/07/13 07:00:00,8729.510908440403,0.0,29403.474268835238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8729.510908440403,8729.510908440403,0.0,9699.456564933784,0.0,8729.510908440403,9699.456564933784
2019/07/13 08:00:00,10763.06080125107,0.0,29412.917737644748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10763.06080125107,10763.06080125107,0.0,11958.956445834523,0.0,10763.06080125107,11958.956445834523
2019/07/13 09:00:00,12613.429205797325,0.0,33697.10407585597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12613.429205797325,12613.429205797325,0.0,14014.921339774806,0.0,12613.429205797325,14014.921339774806
2019/07/13 10:00:00,13700.439957605793,0.0,37898.74990796736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13700.439957605793,13700.439957605793,0.0,15222.711064006435,0.0,13700.439957605793,15222.711064006435
2019/07/13 11:00:00,14574.726429064061,0.0,38097.35077028512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14574.726429064061,14574.726429064061,0.0,16194.140476737846,0.0,14574.726429064061,16194.140476737846
2019/07/13 12:00:00,14057.710723749678,0.0,36402.873423406236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14057.710723749678,14057.710723749678,0.0,15619.678581944085,0.0,14057.710723749678,15619.678581944085
2019/07/13 13:00:00,13915.922649750231,0.0,34287.14556202722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13915.922649750231,13915.922649750231,0.0,15462.136277500258,0.0,13915.922649750231,15462.136277500258
2019/07/13 14:00:00,13630.381239751074,0.0,34284.126019458374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13630.381239751074,13630.381239751074,0.0,15144.86804416786,0.0,13630.381239751074,15144.86804416786
2019/07/13 15:00:00,13004.861359666378,0.0,34699.336807979256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13004.861359666378,13004.861359666378,0.0,14449.845955184866,0.0,13004.861359666378,14449.845955184866
2019/07/13 16:00:00,13809.311554530692,0.0,35985.85112729527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13809.311554530692,13809.311554530692,0.0,15343.679505034102,0.0,13809.311554530692,15343.679505034102
2019/07/13 17:00:00,14643.926817571797,0.0,35568.42617746366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14643.926817571797,14643.926817571797,0.0,16271.029797301999,0.0,14643.926817571797,16271.029797301999
2019/07/13 18:00:00,14117.596923214518,0.0,32541.88126799819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14117.596923214518,14117.596923214518,0.0,15686.21880357169,0.0,14117.596923214518,15686.21880357169
2019/07/13 19:00:00,13156.94611581632,0.0,31198.9392963147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13156.94611581632,13156.94611581632,0.0,14618.82901757369,0.0,13156.94611581632,14618.82901757369
2019/07/13 20:00:00,12035.263050860653,0.0,30054.245965398095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12035.263050860653,12035.263050860653,0.0,13372.514500956284,0.0,12035.263050860653,13372.514500956284
2019/07/13 21:00:00,12249.486593194075,0.0,29776.63179869246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12249.486593194075,12249.486593194075,0.0,13610.540659104527,0.0,12249.486593194075,13610.540659104527
2019/07/13 22:00:00,10512.817771604028,0.0,26097.005002976322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10512.817771604028,10512.817771604028,0.0,11680.908635115586,0.0,10512.817771604028,11680.908635115586
2019/07/13 23:00:00,8058.417426504977,0.0,22143.66482268863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8058.417426504977,8058.417426504977,0.0,8953.797140561084,0.0,8058.417426504977,8953.797140561084
2019/07/14 00:00:00,4867.372273884382,0.0,16806.554987709795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4867.372273884382,4867.372273884382,0.0,5408.191415427091,0.0,4867.372273884382,5408.191415427091
2019/07/14 01:00:00,3862.047697979775,0.0,4489.055471184258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3862.047697979775,3862.047697979775,0.0,4291.164108866417,0.0,3862.047697979775,4291.164108866417
2019/07/14 02:00:00,4156.014444428464,0.0,5546.082336283562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4156.014444428464,4156.014444428464,0.0,4617.793827142737,0.0,4156.014444428464,4617.793827142737
2019/07/14 03:00:00,3604.222808846821,0.0,4937.606875592495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.222808846821,3604.222808846821,0.0,4004.692009829801,0.0,3604.222808846821,4004.692009829801
2019/07/14 04:00:00,4436.279961150715,0.0,6415.154799122543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436.279961150715,4436.279961150715,0.0,4929.199956834129,0.0,4436.279961150715,4929.199956834129
2019/07/14 05:00:00,6475.992091082822,0.0,10392.024211196913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6475.992091082822,6475.992091082822,0.0,7195.546767869802,0.0,6475.992091082822,7195.546767869802
2019/07/14 06:00:00,6153.677699509531,0.0,22577.077874729926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6153.677699509531,6153.677699509531,0.0,6837.4196661217,0.0,6153.677699509531,6837.4196661217
2019/07/14 07:00:00,7712.567844831829,0.0,21446.215632791926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7712.567844831829,7712.567844831829,0.0,8569.51982759092,0.0,7712.567844831829,8569.51982759092
2019/07/14 08:00:00,10297.348232742617,0.0,26864.46547375721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10297.348232742617,10297.348232742617,0.0,11441.498036380684,0.0,10297.348232742617,11441.498036380684
2019/07/14 09:00:00,9765.080985051198,0.0,31005.21123522736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9765.080985051198,9765.080985051198,0.0,10850.089983390222,0.0,9765.080985051198,10850.089983390222
2019/07/14 10:00:00,12492.197642485016,0.0,36775.30596361653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12492.197642485016,12492.197642485016,0.0,13880.219602761132,0.0,12492.197642485016,13880.219602761132
2019/07/14 11:00:00,13462.797271272568,0.0,37131.542034367274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13462.797271272568,13462.797271272568,0.0,14958.663634747294,0.0,13462.797271272568,14958.663634747294
2019/07/14 12:00:00,13546.43664160535,0.0,34657.53998057106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13546.43664160535,13546.43664160535,0.0,15051.59626845039,0.0,13546.43664160535,15051.59626845039
2019/07/14 13:00:00,13142.971178735585,0.0,32984.29164923455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13142.971178735585,13142.971178735585,0.0,14603.301309706205,0.0,13142.971178735585,14603.301309706205
2019/07/14 14:00:00,13407.114912775343,0.0,33307.06665226519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13407.114912775343,13407.114912775343,0.0,14896.794347528157,0.0,13407.114912775343,14896.794347528157
2019/07/14 15:00:00,12857.929180440058,0.0,34663.51461230595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12857.929180440058,12857.929180440058,0.0,14286.58797826673,0.0,12857.929180440058,14286.58797826673
2019/07/14 16:00:00,13673.862247441126,0.0,36668.76195350551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13673.862247441126,13673.862247441126,0.0,15193.180274934582,0.0,13673.862247441126,15193.180274934582
2019/07/14 17:00:00,12402.909907093383,0.0,34266.8455289882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12402.909907093383,12402.909907093383,0.0,13781.011007881538,0.0,12402.909907093383,13781.011007881538
2019/07/14 18:00:00,13038.556640771234,0.0,33236.763312812145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13038.556640771234,13038.556640771234,0.0,14487.285156412483,0.0,13038.556640771234,14487.285156412483
2019/07/14 19:00:00,11936.937449576868,0.0,30591.105722964745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11936.937449576868,11936.937449576868,0.0,13263.263832863184,0.0,11936.937449576868,13263.263832863184
2019/07/14 20:00:00,12557.805196393443,0.0,30696.261056708296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12557.805196393443,12557.805196393443,0.0,13953.116884881605,0.0,12557.805196393443,13953.116884881605
2019/07/14 21:00:00,12139.406081772488,0.0,31924.984849531542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12139.406081772488,12139.406081772488,0.0,13488.228979747208,0.0,12139.406081772488,13488.228979747208
2019/07/14 22:00:00,10346.604944825496,0.0,28527.8755904539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10346.604944825496,10346.604944825496,0.0,11496.227716472773,0.0,10346.604944825496,11496.227716472773
2019/07/14 23:00:00,7721.817239622124,0.0,22526.35262105923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7721.817239622124,7721.817239622124,0.0,8579.796932913472,0.0,7721.817239622124,8579.796932913472
2019/07/15 00:00:00,5303.083838341869,0.0,18154.452089341095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5303.083838341869,5303.083838341869,0.0,5892.315375935409,0.0,5303.083838341869,5892.315375935409
2019/07/15 01:00:00,3876.8612015480207,0.0,3249.7010585206226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3876.8612015480207,3876.8612015480207,0.0,4307.623557275579,0.0,3876.8612015480207,4307.623557275579
2019/07/15 02:00:00,4775.1449234746415,0.0,5429.209174173985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4775.1449234746415,4775.1449234746415,0.0,5305.7165816384895,0.0,4775.1449234746415,5305.7165816384895
2019/07/15 03:00:00,4031.968008822324,0.0,3581.286025154717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4031.968008822324,4031.968008822324,0.0,4479.964454247026,0.0,4031.968008822324,4479.964454247026
2019/07/15 04:00:00,5800.8952704072635,0.0,6274.706712780471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800.8952704072635,5800.8952704072635,0.0,6445.439189341402,0.0,5800.8952704072635,6445.439189341402
2019/07/15 05:00:00,6258.629059430732,0.0,8040.084481141758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6258.629059430732,6258.629059430732,0.0,6954.032288256367,0.0,6258.629059430732,6954.032288256367
2019/07/15 06:00:00,10226.58811496868,0.0,27132.36407333206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10226.58811496868,10226.58811496868,0.0,11362.875683298535,0.0,10226.58811496868,11362.875683298535
2019/07/15 07:00:00,12289.902144568008,0.0,30762.654255018835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12289.902144568008,12289.902144568008,0.0,13655.446827297787,0.0,12289.902144568008,13655.446827297787
2019/07/15 08:00:00,14054.67674831177,0.0,34221.321718574334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14054.67674831177,14054.67674831177,0.0,15616.30749812419,0.0,14054.67674831177,15616.30749812419
2019/07/15 09:00:00,15395.819837249417,0.0,34277.97416693196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15395.819837249417,15395.819837249417,0.0,17106.466485832687,0.0,15395.819837249417,17106.466485832687
2019/07/15 10:00:00,16352.716469885903,0.0,38358.62486670561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16352.716469885903,16352.716469885903,0.0,18169.68496653989,0.0,16352.716469885903,18169.68496653989
2019/07/15 11:00:00,17686.8380847045,0.0,38812.222852613464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17686.8380847045,17686.8380847045,0.0,19652.04231633834,0.0,17686.8380847045,19652.04231633834
2019/07/15 12:00:00,17298.485859133947,0.0,35028.141250442604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17298.485859133947,17298.485859133947,0.0,19220.53984348216,0.0,17298.485859133947,19220.53984348216
2019/07/15 13:00:00,18260.14997892583,0.0,32611.182414473777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18260.14997892583,18260.14997892583,0.0,20289.05553213981,0.0,18260.14997892583,20289.05553213981
2019/07/15 14:00:00,18678.50641843081,0.0,31274.504291599515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18678.50641843081,18678.50641843081,0.0,20753.896020478674,0.0,18678.50641843081,20753.896020478674
2019/07/15 15:00:00,18378.772486585774,0.0,33547.7829280167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18378.772486585774,18378.772486585774,0.0,20420.858318428636,0.0,18378.772486585774,20420.858318428636
2019/07/15 16:00:00,18933.752959911824,0.0,34998.74277727375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18933.752959911824,18933.752959911824,0.0,21037.503288790915,0.0,18933.752959911824,21037.503288790915
2019/07/15 17:00:00,17722.40341578212,0.0,34373.53256959795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17722.40341578212,17722.40341578212,0.0,19691.55935086902,0.0,17722.40341578212,19691.55935086902
2019/07/15 18:00:00,16901.812073786947,0.0,33933.79004363559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16901.812073786947,16901.812073786947,0.0,18779.791193096607,0.0,16901.812073786947,18779.791193096607
2019/07/15 19:00:00,16698.981831821413,0.0,32768.015238966014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16698.981831821413,16698.981831821413,0.0,18554.42425757935,0.0,16698.981831821413,18554.42425757935
2019/07/15 20:00:00,15551.216890269368,0.0,29994.3599568169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15551.216890269368,15551.216890269368,0.0,17279.129878077078,0.0,15551.216890269368,17279.129878077078
2019/07/15 21:00:00,15347.03356744163,0.0,30629.188525186404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15347.03356744163,15347.03356744163,0.0,17052.259519379586,0.0,15347.03356744163,17052.259519379586
2019/07/15 22:00:00,12824.753619897134,0.0,27701.93100016353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12824.753619897134,12824.753619897134,0.0,14249.726244330144,0.0,12824.753619897134,14249.726244330144
2019/07/15 23:00:00,8865.11589479082,0.0,22304.855716870425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8865.11589479082,8865.11589479082,0.0,9850.1287719898,0.0,8865.11589479082,9850.1287719898
2019/07/16 00:00:00,5917.640718693536,0.0,16785.081360505894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5917.640718693536,5917.640718693536,0.0,6575.156354103929,0.0,5917.640718693536,6575.156354103929
2019/07/16 01:00:00,4321.26396954555,0.0,2946.1350718105678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4321.26396954555,4321.26396954555,0.0,4801.4044106061665,0.0,4321.26396954555,4801.4044106061665
2019/07/16 02:00:00,5402.961179455373,0.0,5480.218427914922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5402.961179455373,5402.961179455373,0.0,6003.290199394858,0.0,5402.961179455373,6003.290199394858
2019/07/16 03:00:00,4246.412854857208,0.0,3208.307773629278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4246.412854857208,4246.412854857208,0.0,4718.236505396897,0.0,4246.412854857208,4718.236505396897
2019/07/16 04:00:00,6413.533222772397,0.0,6363.76471474171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6413.533222772397,6413.533222772397,0.0,7126.148025302663,0.0,6413.533222772397,7126.148025302663
2019/07/16 05:00:00,6655.257014695596,0.0,8091.531708543018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6655.257014695596,6655.257014695596,0.0,7394.730016328438,0.0,6655.257014695596,7394.730016328438
2019/07/16 06:00:00,10676.660871856813,0.0,27546.055253590894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10676.660871856813,10676.660871856813,0.0,11862.95652428535,0.0,10676.660871856813,11862.95652428535
2019/07/16 07:00:00,13135.385946575487,0.0,30464.891867870414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13135.385946575487,13135.385946575487,0.0,14594.873273972758,0.0,13135.385946575487,14594.873273972758
2019/07/16 08:00:00,14870.821865457374,0.0,33644.00917865342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14870.821865457374,14870.821865457374,0.0,16523.13540606375,0.0,14870.821865457374,16523.13540606375
2019/07/16 09:00:00,16059.626081528717,0.0,33704.442149237395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16059.626081528717,16059.626081528717,0.0,17844.028979476356,0.0,16059.626081528717,17844.028979476356
2019/07/16 10:00:00,17380.043013868108,0.0,36500.03245201469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17380.043013868108,17380.043013868108,0.0,19311.1589042979,0.0,17380.043013868108,19311.1589042979
2019/07/16 11:00:00,18490.583857288286,0.0,36321.852984994744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18490.583857288286,18490.583857288286,0.0,20545.093174764756,0.0,18490.583857288286,20545.093174764756
2019/07/16 12:00:00,17524.262570797535,0.0,33715.072711333065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17524.262570797535,17524.262570797535,0.0,19471.402856441702,0.0,17524.262570797535,19471.402856441702
2019/07/16 13:00:00,17284.871892569645,0.0,32279.359705650877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17284.871892569645,17284.871892569645,0.0,19205.413213966276,0.0,17284.871892569645,19205.413213966276
2019/07/16 14:00:00,17459.789654130633,0.0,31874.616955226895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17459.789654130633,17459.789654130633,0.0,19399.76628236737,0.0,17459.789654130633,19399.76628236737
2019/07/16 15:00:00,17138.83301972711,0.0,35175.78044207377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17138.83301972711,17138.83301972711,0.0,19043.14779969679,0.0,17138.83301972711,19043.14779969679
2019/07/16 16:00:00,18804.539839619178,0.0,34844.40736600574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18804.539839619178,18804.539839619178,0.0,20893.93315513242,0.0,18804.539839619178,20893.93315513242
2019/07/16 17:00:00,17189.22403303866,0.0,33058.13289618341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17189.22403303866,17189.22403303866,0.0,19099.137814487396,0.0,17189.22403303866,19099.137814487396
2019/07/16 18:00:00,16366.390827302637,0.0,33006.57752664105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16366.390827302637,16366.390827302637,0.0,18184.87869700293,0.0,16366.390827302637,18184.87869700293
