Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
2019/01/02 08:00:00,1356.4580995440115,0.0,4197.822990020482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356.4580995440115,1356.4580995440115,0.0,1507.1756661600127,0.0,1356.4580995440115,1507.1756661600127,0.0,1368.71,1355.68,0.0,13.031,0.0,0.220910877918408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 09:00:00,1248.3496829682188,0.0,4411.78743563593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1248.3496829682188,1248.3496829682188,0.0,1387.0552032980208,0.0,1248.3496829682188,1387.0552032980208,316.748,1154.07,837.32,0.0,0.0,0.0,0.220910877918408,0.0,0.0,0.0,0.0,316.748,0.0,316.748,0.0,0.0,0.0,0.0,0.0
2019/01/02 10:00:00,1240.4574932868175,0.0,3943.6892847783815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1240.4574932868175,1240.4574932868175,0.0,1378.2861036520194,0.0,1240.4574932868175,1378.2861036520194,831.651,1230.32,383.494,0.0,15.1754,0.0,0.199999817131082,0.0,0.0,0.0,0.0,831.651,0.0,831.651,0.0,0.0,0.0,0.0,0.0
2019/01/02 11:00:00,1253.4365366921884,0.0,4111.330350126224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1253.4365366921884,1253.4365366921884,0.0,1392.7072629913205,0.0,1253.4365366921884,1392.7072629913205,1194.94,1154.71,0.0,0.0,0.0,0.0,0.249812004221137,0.0,0.0,0.0,0.0,1194.94,40.2298,1154.71,0.0,0.0,0.0,0.0,0.0
2019/01/02 12:00:00,1246.9780526172756,0.0,3416.6902042724714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.9780526172756,1246.9780526172756,0.0,1385.5311695747507,0.0,1246.9780526172756,1385.5311695747507,1402.39,1230.91,0.0,0.0,0.0,0.0,0.462139798846803,0.0,0.0,0.0,0.0,1402.39,171.484,1230.91,0.0,0.0,0.0,0.0,0.0
2019/01/02 13:00:00,1260.4976111449034,0.0,3485.4652914337685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.4976111449034,1260.4976111449034,0.0,1400.552901272115,0.0,1260.4976111449034,1400.552901272115,1491.56,1154.9,0.0,0.0,0.0,0.0,0.878993416327086,0.0,0.0,0.0,0.0,1491.56,336.664,1154.9,0.0,0.0,0.0,0.0,0.0
2019/01/02 14:00:00,1246.899525710573,0.0,3386.0688316728183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1246.899525710573,1246.899525710573,0.0,1385.4439174561921,0.0,1246.899525710573,1385.4439174561921,1356.76,1231.25,0.0,0.0,121.27,0.0,1.00000039186197,0.0,0.0,0.0,0.0,1356.76,232.69,1109.98,14.091,0.0,0.0,0.0,0.0
2019/01/02 15:00:00,1266.129713217002,0.0,3288.2793159680787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1266.129713217002,1266.129713217002,0.0,1406.8107924633357,0.0,1266.129713217002,1406.8107924633357,662.619,1155.08,492.466,0.0,0.0,0.0,1.00000039186197,0.0,0.0,0.0,0.0,662.619,0.0,662.619,0.0,0.0,0.0,0.0,0.0
2019/01/02 16:00:00,1249.1316624352255,0.0,3069.581763650788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.1316624352255,1249.1316624352255,0.0,1387.9240693724728,0.0,1249.1316624352255,1387.9240693724728,596.867,1231.26,634.395,0.0,0.0,0.0,1.00000039186197,0.0,0.0,0.0,0.0,596.867,0.0,596.867,0.0,0.0,0.0,0.0,0.0
2019/01/02 17:00:00,1275.6960407499362,0.0,3431.785078398526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.6960407499362,1275.6960407499362,0.0,1417.4400452777068,0.0,1275.6960407499362,1417.4400452777068,109.586,1154.63,1045.04,0.0,0.0,0.0,1.00000039186197,0.0,0.0,0.0,0.0,109.586,0.0,109.586,0.0,0.0,0.0,0.0,0.0
2019/01/02 18:00:00,1437.543998160612,0.0,3164.8997264571485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1437.543998160612,1437.543998160612,0.0,1597.2711090673467,0.0,1437.543998160612,1597.2711090673467,0.0,1427.6,1355.68,0.0,71.9178,0.0,0.900899806511623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 19:00:00,839.4714300511181,0.0,2457.9276499328694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.4714300511181,839.4714300511181,0.0,932.7460333901312,0.0,839.4714300511181,932.7460333901312,0.0,826.852,826.852,0.0,0.0,0.0,0.900899806511623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
