Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV(),Zone Thermal Comfort Fanger Model PPD(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/07/17 05:00:00,1306.878574627768,0,202.75646149777913,0,0,0,0,0,0,0,0,0,0,0,0,1306.878574627768,1306.878574627768,0.0,1452.0873051419646,0.0,1306.878574627768,1452.0873051419646
2019/07/17 06:00:00,1708.4461269504159,0,930.435954906207,0,0,0,0,0,0,0,0,0,0,0,0,1708.4461269504159,1708.4461269504159,0.0,1898.273474389351,0.0,1708.4461269504159,1898.273474389351
2019/07/17 07:00:00,1785.540618266804,0,1024.370804608673,0,0,0,0,0,0,0,0,0,0,0,0,1785.540618266804,1785.540618266804,0.0,1983.9340202964488,0.0,1785.540618266804,1983.9340202964488
2019/07/17 08:00:00,1838.5833683980668,0,840.3815849923,0,0,0,0,0,0,0,0,0,0,0,0,1838.5833683980668,1838.5833683980668,0.0,2042.8704093311853,0.0,1838.5833683980668,2042.8704093311853
2019/07/17 09:00:00,1789.5558438123328,0,798.5668321571387,0,0,0,0,0,0,0,0,0,0,0,0,1789.5558438123328,1789.5558438123328,0.0,1988.395382013703,0.0,1789.5558438123328,1988.395382013703
2019/07/17 10:00:00,1850.289038386287,0,780.4876321350342,0,0,0,0,0,0,0,0,0,0,0,0,1850.289038386287,1850.289038386287,0.0,2055.876709318097,0.0,1850.289038386287,2055.876709318097
2019/07/17 11:00:00,1822.7418386934362,0,773.8680341851439,0,0,0,0,0,0,0,0,0,0,0,0,1822.7418386934362,1822.7418386934362,0.0,2025.2687096593736,0.0,1822.7418386934362,2025.2687096593736
2019/07/17 12:00:00,1901.870257371015,0,739.2615291033051,0,0,0,0,0,0,0,0,0,0,0,0,1901.870257371015,1901.870257371015,0.0,2113.189174856683,0.0,1901.870257371015,2113.189174856683
2019/07/17 13:00:00,1877.6213233726069,0,782.4803012451378,0,0,0,0,0,0,0,0,0,0,0,0,1877.6213233726069,1877.6213233726069,0.0,2086.245914858452,0.0,1877.6213233726069,2086.245914858452
2019/07/17 14:00:00,1954.0375581196552,0,752.4731038578396,0,0,0,0,0,0,0,0,0,0,0,0,1954.0375581196552,1954.0375581196552,0.0,2171.152842355172,0.0,1954.0375581196552,2171.152842355172
2019/07/17 15:00:00,1800.6165619624405,0,736.7503562703495,0,0,0,0,0,0,0,0,0,0,0,0,1800.6165619624405,1800.6165619624405,0.0,2000.6850688471561,0.0,1800.6165619624405,2000.6850688471561
2019/07/17 16:00:00,1872.7549847524822,0,715.1906665367414,0,0,0,0,0,0,0,0,0,0,0,0,1872.7549847524822,1872.7549847524822,0.0,2080.8388719472023,0.0,1872.7549847524822,2080.8388719472023
2019/07/17 17:00:00,1860.4255879790283,0,611.0479830951489,0,0,0,0,0,0,0,0,0,0,0,0,1860.4255879790283,1860.4255879790283,0.0,2067.13954219892,0.0,1860.4255879790283,2067.13954219892
2019/07/17 18:00:00,1374.4289463062864,0,283.84721981176824,0,0,0,0,0,0,0,0,0,0,0,0,1374.4289463062864,1374.4289463062864,0.0,1527.1432736736515,0.0,1374.4289463062864,1527.1432736736515
2019/07/17 19:00:00,1354.840473161011,0,296.3123307218777,0,0,0,0,0,0,0,0,0,0,0,0,1354.840473161011,1354.840473161011,0.0,1505.3783035122344,0.0,1354.840473161011,1505.3783035122344
2019/07/17 20:00:00,995.8028685135201,0,213.8184955429751,0,0,0,0,0,0,0,0,0,0,0,0,995.8028685135201,995.8028685135201,0.0,1106.447631681689,0.0,995.8028685135201,1106.447631681689
2019/07/17 21:00:00,1094.1283036763637,0,390.19178668938713,0,0,0,0,0,0,0,0,0,0,0,0,1094.1283036763637,1094.1283036763637,0.0,1215.6981151959596,0.0,1094.1283036763637,1215.6981151959596
2019/07/17 22:00:00,820.3030003316952,0,471.47008997076705,0,0,0,0,0,0,0,0,0,0,0,0,820.3030003316952,820.3030003316952,0.0,911.447778146328,0.0,820.3030003316952,911.447778146328
2019/07/17 23:00:00,363.7714401188651,0,130.23676743677905,0,0,0,0,0,0,0,0,0,0,0,0,363.7714401188651,363.7714401188651,0.0,404.1904890209612,0.0,363.7714401188651,404.1904890209612
2019/07/18 00:00:00,876.2878348498122,0,1424.3269341733824,0,0,0,0,0,0,0,0,0,0,0,0,876.2878348498122,876.2878348498122,0.0,973.6531498331246,0.0,876.2878348498122,973.6531498331246
2019/07/18 01:00:00,361.8241671539215,0,130.22693569427787,0,0,0,0,0,0,0,0,0,0,0,0,361.8241671539215,361.8241671539215,0.0,402.0268523932461,0.0,361.8241671539215,402.0268523932461
2019/07/18 02:00:00,846.4863013675244,0,1276.0906626005865,0,0,0,0,0,0,0,0,0,0,0,0,846.4863013675244,846.4863013675244,0.0,940.5403348528049,0.0,846.4863013675244,940.5403348528049
2019/07/18 03:00:00,390.62255518579565,0,130.1400527199469,0,0,0,0,0,0,0,0,0,0,0,0,390.62255518579565,390.62255518579565,0.0,434.0250613175507,0.0,390.62255518579565,434.0250613175507
2019/07/18 04:00:00,1126.0441292900148,0,1122.4916599068117,0,0,0,0,0,0,0,0,0,0,0,0,1126.0441292900148,1126.0441292900148,0.0,1251.160143655572,0.0,1126.0441292900148,1251.160143655572
