Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW),REopt:ElectricityProduced:Total(kw),REopt:Electricity:Load:Total(kw),REopt:Electricity:Grid:ToLoad(kw),REopt:Electricity:Grid:ToBattery(kw),REopt:Electricity:Storage:ToLoad(kw),REopt:Electricity:Storage:ToGrid(kw),REopt:Electricity:Storage:StateOfCharge(pct),REopt:ElectricityProduced:Generator:Total(kw),REopt:ElectricityProduced:Generator:ToBattery(kw),REopt:ElectricityProduced:Generator:ToLoad(kw),REopt:ElectricityProduced:Generator:ToGrid(kw),REopt:ElectricityProduced:PV:Total(kw),REopt:ElectricityProduced:PV:ToBattery(kw),REopt:ElectricityProduced:PV:ToLoad(kw),REopt:ElectricityProduced:PV:ToGrid(kw),REopt:ElectricityProduced:Wind:Total(kw),REopt:ElectricityProduced:Wind:ToBattery(kw),REopt:ElectricityProduced:Wind:ToLoad(kw),REopt:ElectricityProduced:Wind:ToGrid(kw)
2019/01/02 07:00:00,24.455544935982857,0.0,196.1486421187656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18055021464495677,-0.18055021464495677,5.67577271242132,5.67577271242132,24.455544935982857,24.455544935982857,0.0,27.172827706647617,0.0,24.455544935982857,27.172827706647617,0.0,24.4555,24.4555,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 08:00:00,46.469873473862606,0.0,362.26975202571896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053078844366895285,0.053078844366895285,5.058328207967136,5.058328207967136,46.469873473862606,46.469873473862606,0.0,51.63319274873623,0.0,46.469873473862606,51.63319274873623,0.0,46.4698,46.4698,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/01/02 09:00:00,47.33641805162907,0.0,375.2409860952103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26216720079511596,-0.26216720079511596,6.42700096884559,6.42700096884559,47.33641805162907,47.33641805162907,0.0,52.59602005736563,0.0,47.33641805162907,52.59602005736563,14.959,47.3364,32.3774,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,14.959,0.0,14.959,0.0,0.0,0.0,0.0,0.0
2019/01/02 10:00:00,49.37677892433942,0.0,364.4676430640037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34760237517545467,-0.34760237517545467,7.513833184404717,7.513833184404717,49.37677892433942,49.37677892433942,0.0,54.86308769371046,0.0,49.37677892433942,54.86308769371046,39.2763,49.387,10.1107,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,39.2763,0.0,39.2763,0.0,0.0,0.0,0.0,0.0
2019/01/02 11:00:00,57.51686546012341,0.0,388.44294240301804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3368537504203375,-0.3368537504203375,7.360097276585208,7.360097276585208,57.51686546012341,57.51686546012341,0.0,63.907628289026015,0.0,57.51686546012341,63.907628289026015,56.4331,57.5312,1.0981,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,56.4331,0.0,56.4331,0.0,0.0,0.0,0.0,0.0
2019/01/02 12:00:00,62.050020979547035,0.0,342.6918256543509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3081436726252662,-0.3081436726252662,6.973497006467483,6.973497006467483,62.050020979547035,62.050020979547035,0.0,68.94446775505226,0.0,62.050020979547035,68.94446775505226,66.2309,61.9889,0.0,0.0,0.0,0.0,0.385107812989117,0.0,0.0,0.0,0.0,66.2309,4.24196,61.9889,0.0,0.0,0.0,0.0,0.0
2019/01/02 13:00:00,58.812389760832986,0.0,289.0205836537401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2883174304854346,-0.2883174304854346,6.7268918916073375,6.7268918916073375,58.812389760832986,58.812389760832986,0.0,65.34709973425888,0.0,58.812389760832986,65.34709973425888,70.4421,58.8381,0.0,0.0,0.0,0.0,0.779844218977296,0.0,0.0,0.0,0.0,70.4421,9.04581,58.8381,2.55817,0.0,0.0,0.0,0.0
2019/01/02 14:00:00,55.61203841389539,0.0,291.62006209624224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29099997298260927,-0.29099997298260927,6.759286551045278,6.759286551045278,55.61203841389539,55.61203841389539,0.0,61.7911537932171,0.0,55.61203841389539,61.7911537932171,64.0756,55.5647,0.0,0.0,1.89343,0.0,1.0,0.0,0.0,0.0,0.0,64.0756,7.15237,53.6712,3.25201,0.0,0.0,0.0,0.0
2019/01/02 15:00:00,52.395386784003854,0.0,324.6822276634812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3014017336682156,-0.3014017336682156,6.887774067405161,6.887774067405161,52.395386784003854,52.395386784003854,0.0,58.21709642667095,0.0,52.395386784003854,58.21709642667095,31.2934,52.4625,21.1691,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,31.2934,0.0,31.2934,0.0,0.0,0.0,0.0,0.0
2019/01/02 16:00:00,52.40078317552533,0.0,348.7298358997571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3170309400934057,-0.3170309400934057,7.089436791923077,7.089436791923077,52.40078317552533,52.40078317552533,0.0,58.22309241725037,0.0,52.40078317552533,58.22309241725037,28.1882,52.3657,24.1775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.1882,0.0,28.1882,0.0,0.0,0.0,0.0,0.0
2019/01/02 17:00:00,56.29623697526185,0.0,358.526548488437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3189260249485154,-0.3189260249485154,7.114592010746506,7.114592010746506,56.29623697526185,56.29623697526185,0.0,62.55137441695761,0.0,56.29623697526185,62.55137441695761,5.17539,56.2913,51.1159,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.17539,0.0,5.17539,0.0,0.0,0.0,0.0,0.0
