Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/06/21 01:00:00,535.0284992935746,0.0,854.1906419087659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6396420408645448,0.6396420408645448,13.589254516768861,13.589254516768861,535.0284992935746,535.0284992935746,0.0,594.4761103261939,0.0,535.0284992935746,594.4761103261939
2019/06/21 02:00:00,617.6303223066658,0.0,950.2550629165272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6994433385463752,0.6994433385463752,15.28855945739437,15.28855945739437,617.6303223066658,617.6303223066658,0.0,686.2559136740729,0.0,617.6303223066658,686.2559136740729
2019/06/21 03:00:00,535.0711936067016,0.0,794.0944576339314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7059603946638728,0.7059603946638728,15.483092729352805,15.483092729352805,535.0711936067016,535.0711936067016,0.0,594.5235484518907,0.0,535.0711936067016,594.5235484518907
2019/06/21 04:00:00,1034.9059305817884,0.0,1786.4014106485065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045430686120654,0.7045430686120654,15.440629778974483,15.440629778974483,1034.9059305817884,1034.9059305817884,0.0,1149.8954784242092,0.0,1034.9059305817884,1149.8954784242092
2019/06/21 05:00:00,1445.2098586398552,0.0,3801.020251666109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5250455243355432,0.5250455243355432,10.766220754718276,10.766220754718276,1445.2098586398552,1445.2098586398552,0.0,1605.7887318220612,0.0,1445.2098586398552,1605.7887318220612
2019/06/21 06:00:00,3337.188351107026,0.0,14367.40759866873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8547360667115771,0.8547360667115771,20.417944193835567,20.417944193835567,3337.188351107026,3337.188351107026,0.0,3707.9870567855837,0.0,3337.188351107026,3707.9870567855837
2019/06/21 07:00:00,3937.0037573142413,0.0,16057.362005327856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6176330671597859,0.6176330671597859,13.00286674973978,13.00286674973978,3937.0037573142413,3937.0037573142413,0.0,4374.4486192380455,0.0,3937.0037573142413,4374.4486192380455
2019/06/21 08:00:00,4607.484298543718,0.0,16755.597151256312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5691711138554784,0.5691711138554784,11.785791148423186,11.785791148423186,4607.484298543718,4607.484298543718,0.0,5119.426998381909,0.0,4607.484298543718,5119.426998381909
2019/06/21 09:00:00,5070.876001557015,0.0,17429.44199732243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5646628160231083,0.5646628160231083,11.6777505866676,11.6777505866676,5070.876001557015,5070.876001557015,0.0,5634.3066683966845,0.0,5070.876001557015,5634.3066683966845
2019/06/21 10:00:00,5726.779493207062,0.0,19703.060236095604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.616701321474321,0.616701321474321,12.978505868508847,12.978505868508847,5726.779493207062,5726.779493207062,0.0,6363.088325785624,0.0,5726.779493207062,6363.088325785624
2019/06/21 11:00:00,6060.556943626264,0.0,18701.27842856306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6579127583867419,0.6579127583867419,14.092002822649718,14.092002822649718,6060.556943626264,6060.556943626264,0.0,6733.952159584738,0.0,6060.556943626264,6733.952159584738
2019/06/21 12:00:00,5644.082423264544,0.0,17225.328938008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6706775208036203,0.6706775208036203,14.451829703756388,14.451829703756388,5644.082423264544,5644.082423264544,0.0,6271.202692516159,0.0,5644.082423264544,6271.202692516159
2019/06/21 13:00:00,5692.431590890384,0.0,16183.300353771356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675837160102965,0.675837160102965,14.599277493583003,14.599277493583003,5692.431590890384,5692.431590890384,0.0,6324.9239898782025,0.0,5692.431590890384,6324.9239898782025
2019/06/21 14:00:00,5373.963096633104,0.0,16765.254594811133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6658468679258204,0.6658468679258204,14.3148280526989,14.3148280526989,5373.963096633104,5373.963096633104,0.0,5971.070107370116,0.0,5373.963096633104,5971.070107370116
2019/06/21 15:00:00,5247.930806688363,0.0,18108.592244669217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6507151462131276,0.6507151462131276,13.892221338262544,13.892221338262544,5247.930806688363,5247.930806688363,0.0,5831.0342296537365,0.0,5247.930806688363,5831.0342296537365
2019/06/21 16:00:00,5633.152677410542,0.0,18634.048006157056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6653265522579989,0.6653265522579989,14.300131716944605,14.300131716944605,5633.152677410542,5633.152677410542,0.0,6259.058530456159,0.0,5633.152677410542,6259.058530456159
2019/06/21 17:00:00,5519.427455198855,0.0,17416.898146459345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6778339592196788,0.6778339592196788,14.65664954971875,14.65664954971875,5519.427455198855,5519.427455198855,0.0,6132.697172443171,0.0,5519.427455198855,6132.697172443171
2019/06/21 18:00:00,5111.386416694988,0.0,16645.842938636983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6754193395866561,0.6754193395866561,14.587294498182061,14.587294498182061,5111.386416694988,5111.386416694988,0.0,5679.318240772209,0.0,5111.386416694988,5679.318240772209
2019/06/21 19:00:00,4913.033574056364,0.0,16335.579221707403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.642544561887663,0.642544561887663,13.66815506145376,13.66815506145376,4913.033574056364,4913.033574056364,0.0,5458.92619339596,0.0,4913.033574056364,5458.92619339596
2019/06/21 20:00:00,4922.54653855812,0.0,15124.356772065748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6271318594889169,0.6271318594889169,13.253366365922105,13.253366365922105,4922.54653855812,4922.54653855812,0.0,5469.496153953468,0.0,4922.54653855812,5469.496153953468
