Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT DINING PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE FULLSERVICERESTAURANT KITCHEN PEOPLE 1(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/10/14 01:00:00,8.132302185521334,0,11.996483129867093,0,0,0,0,0,0,0,0,0,0,0.12383060789692436,0.12383060789692436,5.317638638565839,5.317638638565839,8.132302185521334,8.132302185521334,0.0,9.035891317245927,0.0,8.132302185521334,9.035891317245927
2019/10/14 02:00:00,9.746581308971557,0,17.994724694800635,0,0,0,0,0,0,0,0,0,0,0.13582638830219348,0.13582638830219348,5.382212760659272,5.382212760659272,9.746581308971557,9.746581308971557,0.0,10.829534787746175,0.0,9.746581308971557,10.829534787746175
2019/10/14 03:00:00,8.132270319441835,0,11.996483129867093,0,0,0,0,0,0,0,0,0,0,0.14888197571298734,0.14888197571298734,5.459295201712905,5.459295201712905,8.132270319441835,8.132270319441835,0.0,9.035855910490927,0.0,8.132270319441835,9.035855910490927
2019/10/14 04:00:00,12.819551614117852,0,29.991207824667725,0,0,0,0,0,0,0,0,0,0,0.14699475877807525,0.14699475877807525,5.447714075476497,5.447714075476497,12.819551614117852,12.819551614117852,0.0,14.243946237908725,0.0,12.819551614117852,14.243946237908725
2019/10/14 05:00:00,24.06821519188159,0,77.98954769911627,0,0,0,0,0,0,0,0,0,0,0.20695556421391434,0.20695556421391434,5.888279436189748,5.888279436189748,24.06821519188159,24.06821519188159,0.0,26.742461324312874,0.0,24.06821519188159,26.742461324312874
2019/10/14 06:00:00,54.322510168734055,0,214.0525969661437,0,0,0,0,0,0,0,0,0,0,0.41181263726836137,0.41181263726836137,8.53476427080902,8.53476427080902,54.322510168734055,54.322510168734055,0.0,60.35834463192673,0.0,54.322510168734055,60.35834463192673
2019/10/14 07:00:00,56.49081859604422,0,394.26589851040535,0,0,0,0,0,0,0,0,0,0,0.38861614169122116,0.38861614169122116,8.14563421678983,8.14563421678983,56.49081859604422,56.49081859604422,0.0,62.767576217826914,0.0,56.49081859604422,62.767576217826914
2019/10/14 08:00:00,56.98483498045903,0,296.2070420578778,0,0,0,0,0,0,0,0,0,0,0.3825450466723351,0.3825450466723351,8.047587748690106,8.047587748690106,56.98483498045903,56.98483498045903,0.0,63.31648331162114,0.0,56.98483498045903,63.31648331162114
2019/10/14 09:00:00,60.115946687656674,0,297.36082081132025,0,0,0,0,0,0,0,0,0,0,0.019986100565677012,0.019986100565677012,5.008268843347466,5.008268843347466,60.115946687656674,60.115946687656674,0.0,66.79549631961852,0.0,60.115946687656674,66.79549631961852
2019/10/14 10:00:00,71.03185956584062,0,313.02029360580065,0,0,0,0,0,0,0,0,0,0,-0.0041937803513204105,-0.0041937803513204105,5.000364076409824,5.000364076409824,71.03185956584062,71.03185956584062,0.0,78.92428840648958,0.0,71.03185956584062,78.92428840648958
2019/10/14 11:00:00,76.18859054390498,0,339.44645697956565,0,0,0,0,0,0,0,0,0,0,-0.0006029169993852985,-0.0006029169993852985,5.000007524816269,5.000007524816269,76.18859054390498,76.18859054390498,0.0,84.65398949322775,0.0,76.18859054390498,84.65398949322775
2019/10/14 12:00:00,72.13874173143209,0,326.49631936709056,0,0,0,0,0,0,0,0,0,0,0.14645862555119524,0.14645862555119524,5.444451079193357,5.444451079193357,72.13874173143209,72.13874173143209,0.0,80.15415747936899,0.0,72.13874173143209,80.15415747936899
2019/10/14 13:00:00,68.22062227733214,0,305.81704402970354,0,0,0,0,0,0,0,0,0,0,0.28805405212026464,0.28805405212026464,6.723727687675279,6.723727687675279,68.22062227733214,68.22062227733214,0.0,75.80069141925793,0.0,68.22062227733214,75.80069141925793
2019/10/14 14:00:00,63.76362697179608,0,299.87683443896077,0,0,0,0,0,0,0,0,0,0,0.2862487520775607,0.2862487520775607,6.702117804300443,6.702117804300443,63.76362697179608,63.76362697179608,0.0,70.84847441310676,0.0,63.76362697179608,70.84847441310676
2019/10/14 15:00:00,63.71344716120068,0,295.0281555779978,0,0,0,0,0,0,0,0,0,0,0.16807440008922975,0.16807440008922975,5.585498731359252,5.585498731359252,63.71344716120068,63.71344716120068,0.0,70.79271906800076,0.0,63.71344716120068,70.79271906800076
2019/10/14 16:00:00,68.43596004689398,0,307.319428211849,0,0,0,0,0,0,0,0,0,0,0.06365779603864245,0.06365779603864245,5.083900183571927,5.083900183571927,68.43596004689398,68.43596004689398,0.0,76.03995560765998,0.0,68.43596004689398,76.03995560765998
2019/10/14 17:00:00,70.39798167747723,0,320.49221228095814,0,0,0,0,0,0,0,0,0,0,0.02414920419420717,0.02414920419420717,5.012072517902155,5.012072517902155,70.39798167747723,70.39798167747723,0.0,78.21997964164137,0.0,70.39798167747723,78.21997964164137
2019/10/14 18:00:00,69.94120596764301,0,318.1708389987058,0,0,0,0,0,0,0,0,0,0,0.08232460968173698,0.08232460968173698,5.14033690825373,5.14033690825373,69.94120596764301,69.94120596764301,0.0,77.71245107515891,0.0,69.94120596764301,77.71245107515891
2019/10/14 19:00:00,72.1253952757816,0,306.8318351729978,0,0,0,0,0,0,0,0,0,0,0.17241971211562357,0.17241971211562357,5.616204023980885,5.616204023980885,72.1253952757816,72.1253952757816,0.0,80.13932808420178,0.0,72.1253952757816,80.13932808420178
2019/10/14 20:00:00,67.59407869805247,0,292.934578385527,0,0,0,0,0,0,0,0,0,0,0.18343591196387807,0.18343591196387807,5.697578443892141,5.697578443892141,67.59407869805247,67.59407869805247,0.0,75.10453188672497,0.0,67.59407869805247,75.10453188672497
2019/10/14 21:00:00,65.26464873913363,0,286.84172715605746,0,0,0,0,0,0,0,0,0,0,0.14249278744740473,0.14249278744740473,5.4206859559389216,5.4206859559389216,65.26464873913363,65.26464873913363,0.0,72.51627637681514,0.0,65.26464873913363,72.51627637681514
2019/10/14 22:00:00,45.89230595213091,0,236.9711535435068,0,0,0,0,0,0,0,0,0,0,-0.028858186972565363,-0.028858186972565363,5.017239916687103,5.017239916687103,45.89230595213091,45.89230595213091,0.0,50.991451057923236,0.0,45.89230595213091,50.991451057923236
2019/10/14 23:00:00,31.53740652771188,0,274.54885325407946,0,0,0,0,0,0,0,0,0,0,-0.24852626778693349,-0.24852626778693349,6.281995984434332,6.281995984434332,31.53740652771188,31.53740652771188,0.0,35.041562808568756,0.0,31.53740652771188,35.041562808568756
2019/10/15 00:00:00,12.617241819717501,0,161.45912084355854,0,0,0,0,0,0,0,0,0,0,-0.3369583407039912,-0.3369583407039912,7.361569568211806,7.361569568211806,12.617241819717501,12.617241819717501,0.0,14.01915757746389,0.0,12.617241819717501,14.01915757746389
2019/10/15 01:00:00,8.132301832959996,0,14.348240728459025,0,0,0,0,0,0,0,0,0,0,-0.11560882478563904,-0.11560882478563904,5.276835339713983,5.276835339713983,8.132301832959996,8.132301832959996,0.0,9.035890925511106,0.0,8.132301832959996,9.035890925511106
2019/10/15 02:00:00,9.746580583293285,0,17.994724694800635,0,0,0,0,0,0,0,0,0,0,-0.06759426187252794,-0.06759426187252794,5.094599622609479,5.094599622609479,9.746580583293285,9.746580583293285,0.0,10.829533981436983,0.0,9.746580583293285,10.829533981436983
2019/10/15 03:00:00,8.132269946900465,0,11.996483129867093,0,0,0,0,0,0,0,0,0,0,-0.06308696958295912,-0.06308696958295912,5.0824019789927775,5.0824019789927775,8.132269946900465,8.132269946900465,0.0,9.035855496556072,0.0,8.132269946900465,9.035855496556072
2019/10/15 04:00:00,12.81955124470177,0,29.991207824667725,0,0,0,0,0,0,0,0,0,0,-0.07183967643711711,-0.07183967643711711,5.106858718809846,5.106858718809846,12.81955124470177,12.81955124470177,0.0,14.243945827446412,0.0,12.81955124470177,14.243945827446412
2019/10/15 05:00:00,24.068209490144415,0,77.98898966838708,0,0,0,0,0,0,0,0,0,0,-0.0018505596826178749,-0.0018505596826178749,5.000070890345768,5.000070890345768,24.068209490144415,24.068209490144415,0.0,26.74245498904935,0.0,24.068209490144415,26.74245498904935
2019/10/15 06:00:00,29.581395683963617,0,214.6499486095907,0,0,0,0,0,0,0,0,0,0,0.22524315545516613,0.22524315545516613,6.052553812533276,6.052553812533276,29.581395683963617,29.581395683963617,0.0,32.86821742662624,0.0,29.581395683963617,32.86821742662624
