Datetime,Electricity:Facility(kWh),ElectricityProduced:Facility(),Gas:Facility(kBtu),DistrictCooling:Facility(),DistrictHeating:Facility(),District Cooling Chilled Water Rate(),District Cooling Mass Flow Rate(),District Cooling Inlet Temperature(),District Cooling Outlet Temperature(),District Heating Hot Water Rate(),District Heating Mass Flow Rate(),District Heating Inlet Temperature(),District Heating Outlet Temperature(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 2(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 1 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 1(),Zone Thermal Comfort Fanger Model PMV BUILDING STORY 3 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 2(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 1 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 1 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 2 THERMALZONE STRIPMALL STRIP MALL - TYPE 2 PEOPLE 1(),Zone Thermal Comfort Fanger Model PPD BUILDING STORY 3 THERMALZONE STRIPMALL STRIP MALL - TYPE 3 PEOPLE 2(),Net Electric Energy(kWh),Electricity:Facility Power(kW),ElectricityProduced:Facility Power(kW),Electricity:Facility Apparent Power(kW),ElectricityProduced:Facility Apparent Power(kW),Net Power(kW),Net Apparent Power(kW)
2019/08/21 22:00:00,576.9857027606915,0,817.9396438896545,0,0,0,0,0,0,0,0,0,0,0.20705225120231963,0.20705225120231963,0.06102403455789726,0.06102403455789726,0.24252960865650244,5.889111133760181,5.889111133760181,5.077100140775826,5.077100140775826,6.220726085435857,576.9857027606915,576.9857027606915,0.0,641.0952252896573,0.0,576.9857027606915,641.0952252896573
2019/08/21 23:00:00,217.20042157910277,0,0.0,0,0,0,0,0,0,0,0,0,0,0.19452366687548153,0.19452366687548153,0.050752695294668505,0.050752695294668505,0.22852134787824943,5.784598617271826,5.784598617271826,5.053327256394013,5.053327256394013,6.083482547012835,217.20042157910277,217.20042157910277,0.0,241.33380175455864,0.0,217.20042157910277,241.33380175455864
2019/08/22 00:00:00,100.5546019414084,0,0.0,0,0,0,0,0,0,0,0,0,0,0.20801459312648327,0.20801459312648327,0.2703927342841415,0.2703927342841415,0.239852708441436,5.897410486543976,5.897410486543976,6.51822427032026,6.51822427032026,6.1938629600175545,100.5546019414084,100.5546019414084,0.0,111.72733549045377,0.0,100.5546019414084,111.72733549045377
2019/08/22 01:00:00,100.5546019414084,0,0.0,0,0,0,0,0,0,0,0,0,0,0.18991948715723037,0.18991948715723037,0.2873967612000509,0.2873967612000509,0.23019770028267975,5.747839965805724,5.747839965805724,6.715843827675684,6.715843827675684,6.099472575258005,100.5546019414084,100.5546019414084,0.0,111.72733549045377,0.0,100.5546019414084,111.72733549045377
2019/08/22 02:00:00,100.5546019414084,0,0.0,0,0,0,0,0,0,0,0,0,0,0.1878004562906797,0.1878004562906797,0.28206550515391743,0.28206550515391743,0.22448081117694596,5.731219795092727,5.731219795092727,6.652571968138389,6.652571968138389,6.045425907434492,100.5546019414084,100.5546019414084,0.0,111.72733549045377,0.0,100.5546019414084,111.72733549045377
2019/08/22 03:00:00,100.5546019414084,0,0.0,0,0,0,0,0,0,0,0,0,0,0.16596726815117924,0.16596726815117924,0.29077294419338645,0.29077294419338645,0.21538509037559148,5.570892619827291,5.570892619827291,6.756533157623281,6.756533157623281,5.962260095142881,100.5546019414084,100.5546019414084,0.0,111.72733549045377,0.0,100.5546019414084,111.72733549045377
2019/08/22 04:00:00,100.5546019414084,0,0.0,0,0,0,0,0,0,0,0,0,0,0.14447089040622274,0.14447089040622274,0.2948641020521056,0.2948641020521056,0.2068370281573646,5.4324578197335,5.4324578197335,6.80648437764691,6.80648437764691,5.8872603276475814,100.5546019414084,100.5546019414084,0.0,111.72733549045377,0.0,100.5546019414084,111.72733549045377
2019/08/22 05:00:00,100.5546019414084,0,0.0,0,0,0,0,0,0,0,0,0,0,0.1464457778953261,0.1464457778953261,0.2969662655824465,0.2969662655824465,0.20441718090872463,5.444373033039241,5.444373033039241,6.8324258838389085,6.8324258838389085,5.866584317602388,100.5546019414084,100.5546019414084,0.0,111.72733549045377,0.0,100.5546019414084,111.72733549045377
2019/08/22 06:00:00,131.7309932594303,0,0.0,0,0,0,0,0,0,0,0,0,0,0.14994070004231438,0.14994070004231438,0.2990249766897781,0.2990249766897781,0.20264310032543967,5.465857122587678,5.465857122587678,6.858012179278234,6.858012179278234,5.851581615136595,131.7309932594303,131.7309932594303,0.0,146.36777028825588,0.0,131.7309932594303,146.36777028825588
2019/08/22 07:00:00,36.604181814951254,0,0.0,0,0,0,0,0,0,0,0,0,0,0.14317890150208795,0.14317890150208795,0.3003542172106415,0.3003542172106415,0.20006859135322833,5.424750632004461,5.424750632004461,6.874627571546455,6.874627571546455,5.830044165964097,36.604181814951254,36.604181814951254,0.0,40.671313127723614,0.0,36.604181814951254,40.671313127723614
